Data;Hora (Local);Temp. Med. (C);Temp. Max. (C);Temp. Min. (C);Umi. Med. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Med. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Tend. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (graus);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
02/09/2023;1100;18.8;19.2;18.5;94;94;94;17.8;18.2;17.5;-2.72;1016.93;1014.22;3.4;132;8;;1.5
02/09/2023;1200;19.4;19.8;19.2;93;94;92;18.3;18.6;18.1;-1.02;1015.24;1013.21;4;254;9.7;;0.0
02/09/2023;1300;20.4;20.8;19.8;88.1;92;85;18.4;18.8;18.1;-1.02;1013.55;1012.19;5.2;237;12.9;;0.0
02/09/2023;1400;20.5;20.8;20.4;85.5;86;85;18;18.3;17.8;-0.68;1012.53;1011.51;5.9;240;12.9;;0.0
02/09/2023;1500;20.6;20.9;20.5;85.4;86;85;18.1;18.3;17.9;0.34;1011.85;1011.18;5.7;231;12.9;;0.3
02/09/2023;1600;20.7;20.8;20.5;84.6;86;84;18;18.1;17.9;0;1011.85;1011.51;4.2;144;11.3;;0.0
02/09/2023;1700;20.7;20.8;20.6;84;84;84;17.9;17.9;17.8;-0.34;1011.85;1011.51;7.5;234;14.5;;0.0
02/09/2023;1800;20.4;20.6;20.1;84.9;86;84;17.7;17.8;17.6;0.68;1012.53;1011.51;3.1;234;12.9;;0.0
02/09/2023;1900;20.3;20.5;20.2;85;85;85;17.7;17.9;17.6;0;1013.21;1012.53;5.6;234;14.5;;0.0
02/09/2023;2000;20.2;20.4;19.8;85.3;86;85;17.6;17.8;17.4;0;1013.21;1012.53;7.5;249;14.5;;0.0
02/09/2023;2100;19.7;19.8;19.5;86.4;87;86;17.4;17.5;17.3;0.34;1012.53;1011.85;7.2;236;14.5;;0.0
02/09/2023;2200;19.1;19.5;18.9;88.7;90;87;17.2;17.3;17.1;0;1012.19;1011.51;7.6;227;14.5;;0.0
02/09/2023;2300;18.8;19;18.8;90.7;91;90;17.3;17.5;17.1;0.34;1012.87;1012.19;7.5;237;12.9;;0.0
03/09/2023;000;18.7;19;18.4;91;92;91;17.2;17.5;16.9;0;1012.53;1012.53;2.7;248;9.7;;0.0
03/09/2023;100;18.2;18.4;17.8;92.1;93;92;16.9;17.1;16.6;-0.68;1012.53;1011.85;0.6;255;6.4;;0.0
03/09/2023;200;18;18.1;17.8;93.9;94;93;17;17.1;16.6;0;1012.19;1011.85;0.4;255;3.2;;0.0
03/09/2023;300;17.8;17.9;17.7;94.5;95;94;16.9;17.1;16.7;0;1011.85;1011.51;0.3;256;3.2;;0.0
03/09/2023;400;17.5;17.7;17.4;95;95;95;16.7;16.9;16.6;0;1011.51;1011.18;0;270;0;;0.0
03/09/2023;500;17.6;17.6;17.4;95;95;95;16.7;16.8;16.6;0.34;1011.85;1011.51;0;338;0;;0.0
03/09/2023;600;17.6;18;17.5;95.5;96;95;16.9;17.3;16.7;0.68;1012.53;1011.51;1.1;253;4.8;;0.0
03/09/2023;700;18.5;19.6;18;94.8;96;91;17.7;18.1;17.3;0.34;1012.87;1012.53;0.6;248;4.8;;0.0
03/09/2023;800;21.5;22.6;19.6;83.7;91;79;18.6;18.9;18.1;-0.34;1012.87;1012.53;1.5;175;4.8;;0.0
03/09/2023;900;22.3;22.7;21.7;79.3;81;78;18.5;19;17.9;0;1012.53;1011.85;3.1;106;6.4;;0.0
03/09/2023;1000;21.7;22.1;21.3;80.9;82;79;18.3;18.7;17.9;-0.34;1012.53;1012.19;4.8;179;12.9;;0.0
03/09/2023;1100;20.6;21.2;20.3;84;86;81;17.8;18;17.6;0.34;1013.21;1011.85;8.1;242;14.5;;0.0
03/09/2023;1200;20.4;20.7;20.3;85.7;86;85;18;18.3;17.8;-1.7;1012.53;1010.84;4.4;222;11.3;;0.0
03/09/2023;1300;20.4;20.8;20.1;89.2;93;87;18.6;18.9;18.3;-0.34;1012.19;1011.18;5.5;250;16.1;;6.4
03/09/2023;1400;20.2;20.4;19.7;93.6;94;93;19.1;19.4;18.6;1.36;1012.19;1010.16;3.4;267;12.9;;0.0
03/09/2023;1500;21.2;22.5;20.4;90.3;94;85;19.5;20.1;19.1;0.68;1011.85;1011.18;3.5;94;11.3;;0.0
03/09/2023;1600;22.4;22.8;21.9;82.8;85;81;19.3;19.9;18.6;0.34;1012.53;1012.19;3.3;261;12.9;;0.0
03/09/2023;1700;21.4;21.9;20.4;84.6;87;83;18.7;19.1;18.2;0.34;1013.21;1012.53;2.3;263;8;;0.0
03/09/2023;1800;19.9;20.4;19.6;89.1;90;87;18;18.2;17.8;0;1013.88;1013.21;0.6;250;4.8;;0.0
03/09/2023;1900;19.4;19.6;19.3;92.2;94;90;18.1;18.3;17.9;1.7;1016.26;1013.88;2.2;265;9.7;;5.6
03/09/2023;2000;19.2;19.4;19.1;95;96;94;18.3;18.4;18.3;-1.02;1015.24;1013.55;7.2;82;17.7;;9.7
03/09/2023;2100;19.3;19.3;19.1;96;96;96;18.6;18.6;18.4;-1.7;1014.9;1012.87;5.1;263;14.5;;7.1
03/09/2023;2200;19.3;19.4;19.3;96;96;96;18.6;18.7;18.6;-0.68;1013.55;1012.53;2;259;8;;0.0
03/09/2023;2300;19.6;19.8;19.4;95.3;96;93;18.8;18.9;18.6;0.68;1013.55;1012.87;5.3;254;12.9;;0.0
04/09/2023;000;;;;;;;;;;;;;;;;;0.0
04/09/2023;100;;;;;;;;;;;;;;;;;
04/09/2023;200;;;;;;;;;;;;;;;;;
04/09/2023;300;;;;;;;;;;;;;;;;;
04/09/2023;400;;;;;;;;;;;;;;;;;
04/09/2023;500;;;;;;;;;;;;;;;;;
04/09/2023;600;;;;;;;;;;;;;;;;;
04/09/2023;700;;;;;;;;;;;;;;;;;
04/09/2023;800;;;;;;;;;;;;;;;;;
04/09/2023;900;;;;;;;;;;;;;;;;;
04/09/2023;1000;;;;;;;;;;;;;;;;;
04/09/2023;1100;;;;;;;;;;;;;;;;;
04/09/2023;1200;;;;;;;;;;;;;;;;;
04/09/2023;1300;;;;;;;;;;;;;;;;;
04/09/2023;1400;;;;;;;;;;;;;;;;;
04/09/2023;1500;;;;;;;;;;;;;;;;;
04/09/2023;1600;;;;;;;;;;;;;;;;;
04/09/2023;1700;;;;;;;;;;;;;;;;;
04/09/2023;1800;;;;;;;;;;;;;;;;;
04/09/2023;1900;;;;;;;;;;;;;;;;;
04/09/2023;2000;;;;;;;;;;;;;;;;;
04/09/2023;2100;;;;;;;;;;;;;;;;;
04/09/2023;2200;;;;;;;;;;;;;;;;;
04/09/2023;2300;;;;;;;;;;;;;;;;;
05/09/2023;000;;;;;;;;;;;;;;;;;0.0
05/09/2023;100;;;;;;;;;;;;;;;;;
05/09/2023;200;;;;;;;;;;;;;;;;;
05/09/2023;300;;;;;;;;;;;;;;;;;
05/09/2023;400;;;;;;;;;;;;;;;;;
05/09/2023;500;;;;;;;;;;;;;;;;;
05/09/2023;600;;;;;;;;;;;;;;;;;
05/09/2023;700;;;;;;;;;;;;;;;;;
05/09/2023;800;;;;;;;;;;;;;;;;;
05/09/2023;900;;;;;;;;;;;;;;;;;
05/09/2023;1000;;;;;;;;;;;;;;;;;
05/09/2023;1100;;;;;;;;;;;;;;;;;
05/09/2023;1200;;;;;;;;;;;;;;;;;
05/09/2023;1300;;;;;;;;;;;;;;;;;
05/09/2023;1400;;;;;;;;;;;;;;;;;
05/09/2023;1500;;;;;;;;;;;;;;;;;
05/09/2023;1600;;;;;;;;;;;;;;;;;
05/09/2023;1700;;;;;;;;;;;;;;;;;
05/09/2023;1800;;;;;;;;;;;;;;;;;
05/09/2023;1900;;;;;;;;;;;;;;;;;
05/09/2023;2000;;;;;;;;;;;;;;;;;
05/09/2023;2100;;;;;;;;;;;;;;;;;
05/09/2023;2200;;;;;;;;;;;;;;;;;
05/09/2023;2300;;;;;;;;;;;;;;;;;
06/09/2023;000;;;;;;;;;;;;;;;;;0.0
06/09/2023;100;;;;;;;;;;;;;;;;;
06/09/2023;200;;;;;;;;;;;;;;;;;
06/09/2023;300;;;;;;;;;;;;;;;;;
06/09/2023;400;;;;;;;;;;;;;;;;;
06/09/2023;500;;;;;;;;;;;;;;;;;
06/09/2023;600;;;;;;;;;;;;;;;;;
06/09/2023;700;;;;;;;;;;;;;;;;;
06/09/2023;800;;;;;;;;;;;;;;;;;
06/09/2023;900;;;;;;;;;;;;;;;;;
06/09/2023;1000;;;;;;;;;;;;;;;;;
06/09/2023;1100;;;;;;;;;;;;;;;;;
06/09/2023;1200;;;;;;;;;;;;;;;;;
06/09/2023;1300;;;;;;;;;;;;;;;;;
06/09/2023;1400;;;;;;;;;;;;;;;;;
06/09/2023;1500;;;;;;;;;;;;;;;;;
06/09/2023;1600;;;;;;;;;;;;;;;;;
06/09/2023;1700;;;;;;;;;;;;;;;;;
06/09/2023;1800;;;;;;;;;;;;;;;;;
06/09/2023;1900;;;;;;;;;;;;;;;;;
06/09/2023;2000;;;;;;;;;;;;;;;;;
06/09/2023;2100;;;;;;;;;;;;;;;;;
06/09/2023;2200;;;;;;;;;;;;;;;;;
06/09/2023;2300;;;;;;;;;;;;;;;;;
07/09/2023;000;;;;;;;;;;;;;;;;;0.0
07/09/2023;100;;;;;;;;;;;;;;;;;
07/09/2023;200;;;;;;;;;;;;;;;;;
07/09/2023;300;;;;;;;;;;;;;;;;;
07/09/2023;400;;;;;;;;;;;;;;;;;
07/09/2023;500;;;;;;;;;;;;;;;;;
07/09/2023;600;;;;;;;;;;;;;;;;;
07/09/2023;700;;;;;;;;;;;;;;;;;
07/09/2023;800;;;;;;;;;;;;;;;;;
07/09/2023;900;;;;;;;;;;;;;;;;;
07/09/2023;1000;;;;;;;;;;;;;;;;;
07/09/2023;1100;;;;;;;;;;;;;;;;;
07/09/2023;1200;;;;;;;;;;;;;;;;;
07/09/2023;1300;;;;;;;;;;;;;;;;;
07/09/2023;1400;;;;;;;;;;;;;;;;;
07/09/2023;1500;;;;;;;;;;;;;;;;;
07/09/2023;1600;;;;;;;;;;;;;;;;;
07/09/2023;1700;;;;;;;;;;;;;;;;;
07/09/2023;1800;;;;;;;;;;;;;;;;;
07/09/2023;1900;;;;;;;;;;;;;;;;;
07/09/2023;2000;;;;;;;;;;;;;;;;;
07/09/2023;2100;;;;;;;;;;;;;;;;;
07/09/2023;2200;;;;;;;;;;;;;;;;;
07/09/2023;2300;;;;;;;;;;;;;;;;;
08/09/2023;000;;;;;;;;;;;;;;;;;0.0
08/09/2023;100;;;;;;;;;;;;;;;;;
08/09/2023;200;;;;;;;;;;;;;;;;;
08/09/2023;300;;;;;;;;;;;;;;;;;
08/09/2023;400;;;;;;;;;;;;;;;;;
08/09/2023;500;;;;;;;;;;;;;;;;;
08/09/2023;600;;;;;;;;;;;;;;;;;
08/09/2023;700;;;;;;;;;;;;;;;;;
08/09/2023;800;;;;;;;;;;;;;;;;;
08/09/2023;900;;;;;;;;;;;;;;;;;
08/09/2023;1000;;;;;;;;;;;;;;;;;
08/09/2023;1100;;;;;;;;;;;;;;;;;
08/09/2023;1200;;;;;;;;;;;;;;;;;
08/09/2023;1300;;;;;;;;;;;;;;;;;
08/09/2023;1400;;;;;;;;;;;;;;;;;
08/09/2023;1500;;;;;;;;;;;;;;;;;
08/09/2023;1600;;;;;;;;;;;;;;;;;
08/09/2023;1700;;;;;;;;;;;;;;;;;
08/09/2023;1800;;;;;;;;;;;;;;;;;
08/09/2023;1900;;;;;;;;;;;;;;;;;
08/09/2023;2000;;;;;;;;;;;;;;;;;
08/09/2023;2100;;;;;;;;;;;;;;;;;
08/09/2023;2200;;;;;;;;;;;;;;;;;
08/09/2023;2300;;;;;;;;;;;;;;;;;
09/09/2023;000;;;;;;;;;;;;;;;;;
09/09/2023;100;;;;;;;;;;;;;;;;;
09/09/2023;200;;;;;;;;;;;;;;;;;
09/09/2023;300;;;;;;;;;;;;;;;;;
09/09/2023;400;;;;;;;;;;;;;;;;;
09/09/2023;500;;;;;;;;;;;;;;;;;
09/09/2023;600;;;;;;;;;;;;;;;;;
09/09/2023;700;;;;;;;;;;;;;;;;;
09/09/2023;800;;;;;;;;;;;;;;;;;
09/09/2023;900;;;;;;;;;;;;;;;;;
09/09/2023;1000;;;;;;;;;;;;;;;;;
09/09/2023;1100;;;;;;;;;;;;;;;;;
09/09/2023;1200;;;;;;;;;;;;;;;;;
09/09/2023;1300;;;;;;;;;;;;;;;;;
09/09/2023;1400;;;;;;;;;;;;;;;;;
09/09/2023;1500;22.1;22.6;21.5;81.9;85;81;18.9;19.2;18.6;0.79;1016.26;1015.58;3.1;75;9.7;;0.0
09/09/2023;1600;20.7;22.1;19.6;85;87;81;18;18.7;17.4;0;1016.59;1015.92;7.5;78;14.5;;0.0
09/09/2023;1700;19.2;19.6;18.9;87.9;88;87;17.1;17.4;16.8;1.36;1017.61;1016.26;6.4;71;14.5;;0.0
09/09/2023;1800;18.8;18.9;18.7;88.2;89;88;16.7;16.9;16.7;1.02;1018.63;1017.61;2.5;68;9.7;;0.0
09/09/2023;1900;18.6;18.7;18.6;87.9;89;86;16.6;16.9;16.3;0.68;1019.3;1018.63;3.2;50;11.3;;0.0
09/09/2023;2000;18.8;18.8;18.7;84;86;82;16;16.4;15.6;0.68;1019.98;1018.96;4.5;196;11.3;;0.0
09/09/2023;2100;18.9;18.9;18.8;81.2;82;81;15.6;15.6;15.4;0.34;1020.32;1019.98;3.6;266;11.3;;0.0
09/09/2023;2200;19;19.1;18.9;81;81;81;15.7;15.8;15.6;0;1020.32;1020.32;3.6;317;8;;0.0
09/09/2023;2300;19.2;19.2;19.1;81;81;81;15.9;15.9;15.8;-0.68;1020.32;1019.64;3.6;265;11.3;;0.0
10/09/2023;000;19;19.1;19;81;81;81;15.7;15.8;15.7;0.34;1019.98;1019.64;3.8;247;9.7;;0.0
10/09/2023;100;18.8;19;18.7;81.4;82;81;15.6;15.7;15.4;0;1020.32;1019.98;2.9;295;12.9;;0.0
10/09/2023;200;18.3;18.7;17.9;84.6;87;81;15.6;15.9;15.3;-0.34;1019.98;1019.64;3.4;9;12.9;;0.0
10/09/2023;300;17.9;18;17.9;86;87;86;15.5;15.8;15.5;0;1019.64;1019.64;3.4;269;8;;0.0
10/09/2023;400;18;18.1;17.9;85.3;86;85;15.5;15.6;15.3;0;1019.64;1019.64;2.2;277;6.4;;0.0
10/09/2023;500;18.1;18.1;17.9;85.5;87;85;15.6;15.7;15.5;1.02;1020.66;1019.64;1.4;279;4.8;;0.0
10/09/2023;600;17.8;17.9;17.7;87.8;89;87;15.7;15.9;15.6;1.02;1021.67;1020.66;0.3;257;3.2;;0.0
10/09/2023;700;17.9;18.2;17.7;89.6;90;87;16.1;16.4;15.9;0.34;1022.01;1021.67;0.4;286;4.8;;0.0
10/09/2023;800;19.5;20.4;18.2;83.8;87;80;16.6;17.1;16;0.34;1023.03;1022.35;2.2;274;4.8;;0.0
10/09/2023;900;20.7;21;20.4;79.4;80;79;17;17.2;16.7;0.68;1023.37;1022.69;2.8;274;6.4;;0.0
10/09/2023;1000;21;21.5;20.7;79.7;80;79;17.3;17.7;17.1;-0.34;1023.37;1023.03;4.4;267;8;;0.0
10/09/2023;1100;21.7;22.2;21.1;77.2;79;76;17.5;17.9;17.2;-0.34;1023.03;1022.69;3.5;260;8;;0.0
10/09/2023;1200;21.7;21.9;21.4;77.4;80;77;17.5;18;17.2;0;1022.35;1022.35;4.1;256;9.7;;0.0
10/09/2023;1300;22;22.6;21.4;78.2;81;77;18;18.4;17.5;-0.68;1022.01;1021.33;6.9;57;12.9;;0.0
10/09/2023;1400;20.6;21.4;20.3;83.6;86;81;17.8;18;17.6;-0.68;1021.33;1020.66;8.2;88;12.9;;0.0
10/09/2023;1500;19.7;20.2;19.5;88.7;90;86;17.8;18;17.6;0;1020.66;1020.32;7.1;81;11.3;;0.0
10/09/2023;1600;19.4;20;19.3;91.5;92;90;18;18.5;17.7;-0.34;1020.66;1019.98;6;89;11.3;;0.0
10/09/2023;1700;20.1;20.2;19.9;88.3;91;87;18.1;18.5;17.9;0.34;1020.32;1019.98;1.5;157;9.7;;0.0
10/09/2023;1800;19.7;20.2;19.3;88.3;90;87;17.7;18;17.5;0.34;1021;1020.32;2.6;263;6.4;;0.0
10/09/2023;1900;19;19.3;18.7;90.2;91;90;17.3;17.6;17.1;0.34;1021;1020.66;1.1;247;6.4;;0.0
10/09/2023;2000;18.8;18.9;18.7;91;91;91;17.3;17.4;17.2;0;1021.33;1021;5.5;251;9.7;;0.0
10/09/2023;2100;18.9;18.9;18.9;91;91;91;17.4;17.4;17.4;0;1021;1021;5.2;247;11.3;;0.0
10/09/2023;2200;18.9;18.9;18.8;91;91;91;17.4;17.4;17.3;0;1021;1020.66;6.4;248;12.9;;0.0
10/09/2023;2300;18.7;18.8;18.7;91.7;92;91;17.4;17.4;17.2;-0.35;1020.32;1019.98;6.6;253;12.9;;0.0
11/09/2023;000;18.7;18.8;18.6;91.6;92;91;17.3;17.4;17.2;-0.73;1019.98;1019.3;6;244;11.3;;0.0
11/09/2023;100;18.5;18.6;18.3;92.3;93;92;17.2;17.3;17.1;-0.68;1019.3;1018.63;5.4;253;12.9;;0.0
11/09/2023;200;18.3;18.3;18.3;92.6;93;92;17;17.1;16.9;-0.68;1018.63;1017.95;5.8;224;12.9;;0.0
11/09/2023;300;18.4;18.4;18.3;91.9;92;91;17;17.1;16.9;-0.34;1017.95;1017.61;5.4;154;16.1;;0.0
11/09/2023;400;18.4;18.4;18.4;90.8;91;90;16.9;16.9;16.7;-0.34;1017.61;1017.27;7.9;246;14.5;;0.0
11/09/2023;500;18.3;18.4;18.2;90;90;90;16.6;16.7;16.6;0.34;1017.61;1017.27;7.5;239;14.5;;0.0
11/09/2023;600;18.4;19;18.2;89.6;90;88;16.7;17.1;16.6;0.68;1018.29;1017.61;8.9;248;14.5;;0.0
11/09/2023;700;20;20.7;19;84.4;88;82;17.3;17.6;16.9;0.34;1018.63;1018.29;8;235;16.1;;0.0
11/09/2023;800;21.1;21.6;20.6;80.7;82;79;17.7;17.9;17.4;0.34;1018.96;1018.63;10;236;19.3;;0.0
11/09/2023;900;22.4;23.4;21.6;76.6;79;74;18.1;18.5;17.7;-0.34;1018.96;1018.63;10.9;245;16.1;;0.0
11/09/2023;1000;24.5;25.4;23.4;70.6;74;69;18.8;19.3;18.4;-0.34;1018.63;1018.29;9.6;227;19.3;;0.0
11/09/2023;1100;25.7;26.1;25.3;68.7;69;68;19.5;19.8;19.2;-1.02;1018.29;1017.27;10.2;206;24.1;;0.0
11/09/2023;1200;26.3;26.8;25.8;67.6;69;66;19.8;20.1;19.6;-1.36;1017.27;1015.92;9.1;259;20.9;;0.0
11/09/2023;1300;26.8;27.2;26.2;66.4;68;65;20;20.3;19.7;-1.36;1015.92;1014.56;9.4;211;19.3;;0.0
11/09/2023;1400;27.2;27.7;26.8;65.5;66;65;20.2;20.6;19.9;-1.02;1014.22;1013.21;8;230;17.7;;0.0
11/09/2023;1500;27.2;27.8;26.8;65.9;67;64;20.3;20.6;20.1;-0.69;1013.21;1012.53;7.3;208;16.1;;0.0
11/09/2023;1600;26.8;27.4;26.1;67.2;69;66;20.2;20.4;19.9;0.34;1012.87;1012.53;6.1;185;12.9;;0.0
11/09/2023;1700;24.9;26.3;23.2;72;76;69;19.5;20.3;18.7;0.34;1013.21;1012.87;4.9;96;11.3;;0.0
11/09/2023;1800;22.4;23.2;21.6;77.8;80;76;18.3;18.7;17.9;0;1013.55;1013.21;5.1;137;14.5;;0.0
11/09/2023;1900;21.2;21.6;20.8;83.6;87;80;18.3;18.7;17.9;0.68;1013.88;1013.21;6.5;178;16.1;;0.0
11/09/2023;2000;20.7;20.8;20.5;88;88;87;18.6;18.7;18.4;0;1013.88;1013.88;7;220;16.1;;0.0
11/09/2023;2100;20.4;20.5;20.4;89;90;88;18.5;18.7;18.4;0;1013.88;1013.88;8.1;231;17.7;;0.0
11/09/2023;2200;20.7;20.8;20.4;89.5;90;89;18.9;19;18.7;1.02;1014.56;1013.55;10.1;241;24.1;;0.0
11/09/2023;2300;21;21.1;20.8;87.6;89;87;18.8;19;18.7;0.68;1015.24;1014.56;8.1;235;14.5;;0.0
12/09/2023;000;20.8;21;20.7;87.9;88;87;18.7;18.9;18.7;0;1015.24;1014.9;10.1;245;17.7;;0.0
12/09/2023;100;21;21.1;20.8;87.2;88;87;18.7;18.8;18.7;0.34;1014.9;1013.88;10;244;17.7;;0.0
12/09/2023;200;20.7;20.8;20.6;88;88;88;18.7;18.7;18.6;-0.68;1014.9;1014.22;7;250;19.3;;0.0
12/09/2023;300;20.1;20.6;19.8;90.1;92;88;18.4;18.6;18.3;0;1014.22;1013.88;2.6;147;6.4;;0.0
12/09/2023;400;19.8;20;19.6;92;92;92;18.4;18.7;18.3;0.34;1014.22;1013.55;2.4;234;8;;0.0
12/09/2023;500;19.5;20;18.9;92;92;92;18.2;18.7;17.6;1.02;1015.24;1014.22;1;268;4.8;;0.0
12/09/2023;600;19;19.8;18.7;92;92;92;17.6;18.4;17.4;0.34;1015.92;1015.24;0;293;0;;0.0
12/09/2023;700;21.4;23;19.8;88.4;92;83;19.4;20.2;18.4;0.34;1016.26;1015.58;1.1;243;6.4;;0.0
12/09/2023;800;23.4;24.3;22.4;80.3;83;77;19.8;20.1;19.3;0;1016.26;1016.26;3.8;251;8;;0.0
12/09/2023;900;25.5;26.8;24.4;71.6;77;68;20;20.6;19.7;-1.02;1016.59;1015.58;3.9;192;8;;0.0
12/09/2023;1000;27.2;28.6;26.4;67;68;65;20.5;21.5;19.8;-1.03;1015.58;1014.56;5.9;247;12.9;;0.0
12/09/2023;1100;28.6;29.3;28.1;64.8;67;62;21.3;21.7;20.8;-0.34;1014.56;1014.22;6.9;232;11.3;;0.0
12/09/2023;1200;29.2;30.1;28.5;63.3;66;61;21.5;21.9;20.9;-0.34;1014.22;1013.88;5.5;215;12.9;;0.0
12/09/2023;1300;28.6;29.9;27.6;68.1;71;62;22.1;22.6;21.7;-0.34;1013.88;1013.55;10.1;75;19.3;;0.0
12/09/2023;1400;25.8;27.6;24.8;73.6;76;71;20.7;21.9;20.1;-0.34;1013.55;1013.21;13.6;74;25.7;;2.3
12/09/2023;1500;25;26.1;23.9;73;77;67;19.8;20.6;19.1;0.68;1014.22;1013.21;12.7;69;27.4;;5.8
12/09/2023;1600;26;26.6;25.7;66.6;68;65;19.3;19.8;18.9;0;1013.88;1013.55;7.3;251;20.9;;0.0
